INDEX CODE,INDEX NAMES IN TURKISH,INDICES,INDEX CURRENCY TYPE,INDEX CURRENCY RATE,BEFORE ADJUSTMENT/AFTER ADJUSTMENT/AFTER NEW DAY,EQUITY CURRENCY TYPE,EQUITY CURRENCY RATE,EQUITY CODE, EQUITY NAME,TOTAL NUMBER OF SHARES,CLOSE/ VWAP,FREE FLOAT RATIO,WEIGHTING FACTOR,WEIGHT (%)
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DARDL.E,DARDANEL,586099283.0,CLOSE(KAPANIS),0.31,1.0,0.085
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DERIM.E,DERIMOD,54000000.0,CLOSE(KAPANIS),0.27,1.0,0.0504
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DESA.E,DESA DERI,490000000.0,CLOSE(KAPANIS),0.22,1.0,0.0968
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DEVA.E,DEVA HOLDING,200019287.78,CLOSE(KAPANIS),0.18,1.0,0.2431
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DGNMO.E,DOGANLAR MOBILYA,350000000.0,CLOSE(KAPANIS),0.57,1.0,0.1589
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DITAS.E,DITAS DOGAN,85000000.0,CLOSE(KAPANIS),0.3,1.0,0.0352
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DMRGD.E,DMR UNLU MAMULLER,185300000.0,CLOSE(KAPANIS),0.4,1.0,0.0829
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DMSAS.E,DEMISAS DOKUM,200000000.0,CLOSE(KAPANIS),0.51,1.0,0.0836
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DNISI.E,DINAMIK ISI MAKINA YALITIM,119728125.0,CLOSE(KAPANIS),0.4,1.0,0.1151
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DOFER.E,DOFER YAPI MALZEMELERI,55750000.0,CLOSE(KAPANIS),0.3,1.0,0.0432
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DOGUB.E,DOGUSAN,39000000.0,CLOSE(KAPANIS),0.44,1.0,0.0304
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DOKTA.E,DOKTAS DOKUMCULUK,324000000.0,CLOSE(KAPANIS),0.1,1.0,0.0711
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DURDO.E,DURAN DOGAN BASIM,100000000.0,CLOSE(KAPANIS),0.35,1.0,0.0599
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DURKN.E,DURUKAN SEKERLEME,132500000.0,CLOSE(KAPANIS),0.32,1.0,0.0598
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,DYOBY.E,DYO BOYA,300000000.0,CLOSE(KAPANIS),0.25,1.0,0.2065
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EFORC.E,EFOR CAY SANAYI,363000000.0,CLOSE(KAPANIS),0.25,1.0,0.5278
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EGEEN.E,EGE ENDUSTRI,3150000.0,CLOSE(KAPANIS),0.34,1.0,0.92
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EGGUB.E,EGE GUBRE,100000000.0,CLOSE(KAPANIS),0.43,1.0,0.2995
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EGPRO.E,EGE PROFIL,545000000.0,CLOSE(KAPANIS),0.12,1.0,0.136
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EGSER.E,EGE SERAMIK,720000000.0,CLOSE(KAPANIS),0.34,1.0,0.0835
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EKOS.E,EKOS TEKNOLOJI,280000000.0,CLOSE(KAPANIS),0.21,1.0,0.1306
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EKSUN.E,EKSUN GIDA,600000000.0,CLOSE(KAPANIS),0.29,1.0,0.0977
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ELITE.E,ELITE NATUREL ORGANIK GIDA,129600000.0,CLOSE(KAPANIS),0.31,1.0,0.1338
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EMKEL.E,EMEK ELEKTRIK,150000000.0,CLOSE(KAPANIS),0.77,1.0,0.1736
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ENSRI.E,ENSARI DERI,116800000.0,CLOSE(KAPANIS),0.25,1.0,0.0486
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EPLAS.E,EGEPLAST,190615223.0,CLOSE(KAPANIS),0.72,1.0,0.0821
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ERBOS.E,ERBOSAN,20000000.0,CLOSE(KAPANIS),0.54,1.0,0.1789
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ERCB.E,ERCIYAS CELIK BORU,77770481.0,CLOSE(KAPANIS),0.21,1.0,0.1375
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EREGL.E,EREGLI DEMIR CELIK,7000000000.0,CLOSE(KAPANIS),0.48,1.0,6.8797
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ERSU.E,ERSU GIDA,36000000.0,CLOSE(KAPANIS),0.65,1.0,0.0362
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EUPWR.E,EUROPOWER ENERJI,660000000.0,CLOSE(KAPANIS),0.27,1.0,0.5246
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EUREN.E,EUROPEN ENDUSTRI,2100000000.0,CLOSE(KAPANIS),0.3,1.0,0.2555
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,FADE.E,FADE GIDA,83895000.0,CLOSE(KAPANIS),0.5,1.0,0.0619
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,FMIZP.E,F-M IZMIT PISTON,14276790.0,CLOSE(KAPANIS),0.18,1.0,0.074
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,FORMT.E,FORMET METAL VE CAM,538130952.0,CLOSE(KAPANIS),0.88,1.0,0.3108
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,FRIGO.E,FRIGO PAK GIDA,147102475.0,CLOSE(KAPANIS),0.73,1.0,0.0778
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,FROTO.E,FORD OTOSAN,350910000.0,CLOSE(KAPANIS),0.18,1.0,5.303
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GEDZA.E,GEDIZ AMBALAJ,46656000.0,CLOSE(KAPANIS),0.52,1.0,0.0726
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GENTS.E,GENTAS,300000000.0,CLOSE(KAPANIS),0.53,1.0,0.1564
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GEREL.E,GERSAN ELEKTRIK,240000000.0,CLOSE(KAPANIS),0.79,1.0,0.1639
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GIPTA.E,GIPTA OFIS KIRTASIYE,132000000.0,CLOSE(KAPANIS),0.3,1.0,0.1583
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GOKNR.E,GOKNUR GIDA,350000000.0,CLOSE(KAPANIS),0.34,1.0,0.2467
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GOLTS.E,GOLTAS CIMENTO,18000000.0,CLOSE(KAPANIS),0.68,1.0,0.4725
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GOODY.E,GOOD-YEAR,270000000.0,CLOSE(KAPANIS),0.23,1.0,0.0979
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GUBRF.E,GUBRE FABRIK.,334000000.0,CLOSE(KAPANIS),0.22,1.0,1.859
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GUNDG.E,GUNDOGDU GIDA,39000000.0,CLOSE(KAPANIS),0.26,1.0,0.0532
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HATEK.E,HATAY TEKSTIL,63000000.0,CLOSE(KAPANIS),0.62,1.0,0.0556
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HATSN.E,HATSAN GEMI,221500000.0,CLOSE(KAPANIS),0.2,1.0,0.1749
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HEKTS.E,HEKTAS,8430000000.0,CLOSE(KAPANIS),0.41,1.0,1.2045
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HKTM.E,HIDROPAR HAREKET KONTROL,105000000.0,CLOSE(KAPANIS),0.34,1.0,0.0594
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IHEVA.E,IHLAS EV ALETLERI,350500000.0,CLOSE(KAPANIS),0.73,1.0,0.0584
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IMASM.E,IMAS MAKINA,925000000.0,CLOSE(KAPANIS),0.63,1.0,0.1551
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IPEKE.E,IPEK DOGAL ENERJI,259785561.4,CLOSE(KAPANIS),0.36,1.0,0.4825
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ISDMR.E,ISKENDERUN DEMIR CELIK,2900000000.0,CLOSE(KAPANIS),0.05,1.0,0.5048
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ISKPL.E,ISIK PLASTIK,212918465.0,CLOSE(KAPANIS),0.32,1.0,0.1204
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ISSEN.E,ISBIR SENTETIK DOKUMA,424397981.76,CLOSE(KAPANIS),0.15,1.0,0.0524
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IZFAS.E,IZMIR FIRCA,59062500.0,CLOSE(KAPANIS),0.65,1.0,0.2627
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IZINV.E,IZ YATIRIM HOLDING,17512456.0,CLOSE(KAPANIS),0.54,1.0,0.0367
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,IZMDC.E,IZMIR DEMIR CELIK,1500000000.0,CLOSE(KAPANIS),0.31,1.0,0.2248
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,JANTS.E,JANTSA JANT SANAYI,700000000.0,CLOSE(KAPANIS),0.17,1.0,0.2749
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KAPLM.E,KAPLAMIN,20000000.0,CLOSE(KAPANIS),0.16,1.0,0.0503
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KARSN.E,KARSAN OTOMOTIV,900000000.0,CLOSE(KAPANIS),0.39,1.0,0.3908
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KARTN.E,KARTONSAN,75000000.0,CLOSE(KAPANIS),0.21,1.0,0.1748
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KATMR.E,KATMERCILER EKIPMAN,1076625000.0,CLOSE(KAPANIS),0.8,1.0,0.1645
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KAYSE.E,KAYSERI SEKER FABRIKASI,706000000.0,CLOSE(KAPANIS),0.2,1.0,0.2439
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KBORU.E,KUZEY BORU,100000000.0,CLOSE(KAPANIS),0.24,1.0,0.171
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KCAER.E,KOCAER CELIK,1915000000.0,CLOSE(KAPANIS),0.24,1.0,0.5371
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KERVT.E,KEREVITAS GIDA,662000000.0,CLOSE(KAPANIS),0.24,1.0,0.187
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KLKIM.E,KALEKIM KIMYEVI MADDELER,460000000.0,CLOSE(KAPANIS),0.3,1.0,0.4155
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KLMSN.E,KLIMASAN KLIMA,79200000.0,CLOSE(KAPANIS),0.31,1.0,0.065
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KLSER.E,KALESERAMIK,514778660.51,CLOSE(KAPANIS),0.21,1.0,0.3423
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KLSYN.E,KOLEKSIYON MOBILYA,431419816.0,CLOSE(KAPANIS),0.25,1.0,0.0576
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KMPUR.E,KIMTEKS POLIURETAN,486200000.0,CLOSE(KAPANIS),0.27,1.0,0.219
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KNFRT.E,KONFRUT TARIM,264000000.0,CLOSE(KAPANIS),0.22,1.0,0.0708
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KOCMT.E,KOC METALURJI,455000000.0,CLOSE(KAPANIS),0.27,1.0,0.1714
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KONKA.E,KONYA KAGIT,130000000.0,CLOSE(KAPANIS),0.2,1.0,0.0928
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KONYA.E,KONYA CIMENTO,4873440.0,CLOSE(KAPANIS),0.15,1.0,0.4162
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KOPOL.E,KOZA POLYESTER,1296960000.0,CLOSE(KAPANIS),0.21,1.0,0.157
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KORDS.E,KORDSA TEKNIK TEKSTIL,194529076.0,CLOSE(KAPANIS),0.28,1.0,0.3469
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KOZAA.E,KOZA MADENCILIK,388080000.0,CLOSE(KAPANIS),0.44,1.0,1.1391
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KOZAL.E,KOZA ALTIN,3202500000.0,CLOSE(KAPANIS),0.29,1.0,2.026
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRDMA.E,KARDEMIR (A),240303646.137,CLOSE(KAPANIS),0.99,1.0,0.6314
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRDMB.E,KARDEMIR (B),119470352.224,CLOSE(KAPANIS),0.82,1.0,0.2102
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRDMD.E,KARDEMIR (D),780226001.639,CLOSE(KAPANIS),0.89,1.0,1.6405
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRPLS.E,KOROPLAST TEMIZLIK AMBALAJ,174600000.0,CLOSE(KAPANIS),0.45,1.0,0.0513
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRSTL.E,KRISTAL KOLA,192000000.0,CLOSE(KAPANIS),0.9,1.0,0.0921
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRTEK.E,KARSU TEKSTIL,35100498.4272,CLOSE(KAPANIS),0.47,1.0,0.0545
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRVGD.E,KERVAN GIDA,2160000000.0,CLOSE(KAPANIS),0.28,1.0,0.1188
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KTSKR.E,KUTAHYA SEKER FABRIKASI,46000000.0,CLOSE(KAPANIS),0.3,1.0,0.0755
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KUTPO.E,KUTAHYA PORSELEN,39916800.0,CLOSE(KAPANIS),0.26,1.0,0.0742
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,LILAK.E,LILA KAGIT,590000000.0,CLOSE(KAPANIS),0.2,1.0,0.2925
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,LMKDC.E,LIMAK DOGU ANADOLU,516179700.0,CLOSE(KAPANIS),0.3,1.0,0.4606
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,LUKSK.E,LUKS KADIFE,28000000.0,CLOSE(KAPANIS),0.16,1.0,0.0374
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MAKIM.E,MAKIM MAKINE,112000000.0,CLOSE(KAPANIS),0.38,1.0,0.0847
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MAKTK.E,MAKINA TAKIM,200000000.0,CLOSE(KAPANIS),0.5,1.0,0.0601
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MARBL.E,TUREKS TURUNC MADENCILIK,228600000.0,CLOSE(KAPANIS),0.26,1.0,0.0709
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MEDTR.E,MEDITERA TIBBI MALZEME,119000000.0,CLOSE(KAPANIS),0.21,1.0,0.1028
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MEGMT.E,MEGA METAL,265000000.0,CLOSE(KAPANIS),0.24,1.0,0.1699
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MEKAG.E,MEKA GLOBAL MAKINE,62500000.0,CLOSE(KAPANIS),0.27,1.0,0.066
XSINS,BIST SINAI AGIRLIK SINIRLAMALI,BIST INDUSTRIALS CAPPED,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MERCN.E,MERCAN KIMYA,190370946.0,CLOSE(KAPANIS),0.29,1.0,0.08
